transactionId,owner,completedOn,certificates,creditType,issuanceId,issuanceDate,vintage,volume,methodologyCode,methodologyName,projectId,projectName,labels,monitoringPeriodStartDate,monitoringPeriodEndDate,auditor
40851884-daf6-4ade-a004-a73f054da901,Pyrocal Pty Ltd,2024-09-26T08:11:57.166Z,PURO_PR_CORC100+_AU_569274_2023_40851884-daf6-4ade-a004-a73f054da901_1-63,CORC 100+,40851884-daf6-4ade-a004-a73f054da901,2024-09-26T08:11:57.166Z,2023,63,C03000000,"Biochar, 2022",569274,Pyrocal - Wellcamp,CORC 100+,2022-01-01,2023-06-30,Energy Link Services Pty Ltd
f9ea147f-4c78-4050-9d6f-11146c444ee9,Carbofex Oy,2024-09-19T08:27:15.374Z,PURO_PR_CORC100+_FI_507468_2024_f9ea147f-4c78-4050-9d6f-11146c444ee9_1-23,CORC 100+,f9ea147f-4c78-4050-9d6f-11146c444ee9,2024-09-19T08:27:15.374Z,2024,23,C03000000,"Biochar, 2022",507468,Carbofex Nokia 1,CORC 100+,2024-08-01,2024-08-31,DNV
4d99c22e-ad3c-43cb-8fdd-120bd9c5d5a0,Novocarbo GmbH,2024-09-12T12:11:52.266Z,PURO_PR_CORC100+_DE_674019_2024_4d99c22e-ad3c-43cb-8fdd-120bd9c5d5a0_1-45,CORC 100+,4d99c22e-ad3c-43cb-8fdd-120bd9c5d5a0,2024-09-12T12:11:52.266Z,2024,45,C03000000,"Biochar, 2022",674019,Novocarbo Baltic Sea,CORC 100+,2024-07-01,2024-08-01,bio.inspecta AG
267e84d4-b7a3-4adc-a9f7-45ebdf8befdd,Planboo Eco AB,2024-09-12T08:53:04.610Z,PURO_PR_CORC100+_NA_226049_2024_267e84d4-b7a3-4adc-a9f7-45ebdf8befdd_1-2284,CORC 100+,267e84d4-b7a3-4adc-a9f7-45ebdf8befdd,2024-09-12T08:53:04.610Z,2024,2284,C03000000,"Biochar, 2022",226049,Farm Gai Kaisa 159,CORC 100+,2024-07-18,2024-08-28,Earthood Services Private Limited
32d3ad92-0bf2-4772-a251-d85ec9a79550,Exomad SRL,2024-09-12T08:39:58.843Z,PURO_PR_CORC100+_BO_432524_2024_32d3ad92-0bf2-4772-a251-d85ec9a79550_1-4200,CORC 100+,32d3ad92-0bf2-4772-a251-d85ec9a79550,2024-09-12T08:39:58.843Z,2024,4200,C03000000,"Biochar, 2022",432524,"Exomad Green, Concepción",CORC 100+,2024-08-01,2024-08-31,EnergyLink Services Pty Ltd
9daebe2b-aee2-45ea-9e45-c92ec7e93692,Climeworks AG,2024-09-12T08:33:25.714Z,PURO_PR_CORC1000+_IS_631817_2024_9daebe2b-aee2-45ea-9e45-c92ec7e93692_1-429,CORC 1000+,9daebe2b-aee2-45ea-9e45-c92ec7e93692,2024-09-12T08:33:25.714Z,2024,429,C05000000,Geologically stored carbon,631817,Orca plant,CORC 1000+,2024-03-01,2024-06-30,DNV Business Assurance Finland Oy Ab
e84ce5ca-8583-4fbf-b1d0-b4e72ee1be4b,Accend AS,2024-09-03T08:26:00.573Z,PURO_PR_CORC100+_US_244045_2024_e84ce5ca-8583-4fbf-b1d0-b4e72ee1be4b_1-359,CORC 100+,e84ce5ca-8583-4fbf-b1d0-b4e72ee1be4b,2024-09-03T08:26:00.573Z,2024,359,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2024-07-01,2024-07-31,EnergyLink Services Pty Ltd
dd9104a7-b62b-4742-8959-f0c39f8a9f0e,GECA Environnement,2024-08-29T08:38:59.396Z,PURO_PR_CORC100+_US_753518_2023_dd9104a7-b62b-4742-8959-f0c39f8a9f0e_1-872,CORC 100+,dd9104a7-b62b-4742-8959-f0c39f8a9f0e,2024-08-29T08:38:59.396Z,2023,872,C03000000,"Biochar, 2022",753518,Oregon Biochar Solutions,CORC 100+,2022-10-01,2023-10-31,EnergyLink Services Pty Ltd
0ea2c2c8-e836-4dd0-a9ed-f6321b23d541,Accend AS,2024-08-27T14:16:30.714Z,PURO_PR_CORC100+_US_244045_2024_0ea2c2c8-e836-4dd0-a9ed-f6321b23d541_1-1440,CORC 100+,0ea2c2c8-e836-4dd0-a9ed-f6321b23d541,2024-08-27T14:16:30.714Z,2024,1440,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2024-07-01,2024-07-31,EnergyLink Services Pty Ltd
2e9d335d-1ba1-4d7c-8df7-24bb042e468b,Fasera Holdings Pty Ltd,2024-08-27T14:05:26.987Z,PURO_PR_CORC100+_AU_607941_2023_2e9d335d-1ba1-4d7c-8df7-24bb042e468b_1-268,CORC 100+,2e9d335d-1ba1-4d7c-8df7-24bb042e468b,2024-08-27T14:05:26.987Z,2023,268,C03000000,"Biochar, 2022",607941,Fasera Biochar Plant 1,CORC 100+,2022-03-01,2023-11-02,EnergyLink Services Pty Ltd
d18c5820-5d6d-4ae6-80ae-73e82ac3d73d,Carbofex Oy,2024-08-20T08:40:57.177Z,PURO_PR_CORC100+_FI_507468_2024_d18c5820-5d6d-4ae6-80ae-73e82ac3d73d_1-44,CORC 100+,d18c5820-5d6d-4ae6-80ae-73e82ac3d73d,2024-08-20T08:40:57.177Z,2024,44,C03000000,"Biochar, 2022",507468,Carbofex Nokia 1,CORC 100+,2024-07-01,2024-07-31,DNV
64524fa9-ff03-461b-a060-fdb829e6045c,V-Grid Energy Systems,2024-08-20T08:30:55.844Z,PURO_PR_CORC100+_US_472483_2024_64524fa9-ff03-461b-a060-fdb829e6045c_1-106,CORC 100+,64524fa9-ff03-461b-a060-fdb829e6045c,2024-08-20T08:30:55.844Z,2024,106,C03000000,"Biochar, 2022",472483,V-Grid (c/o South Corner Dairy),CORC 100+,2024-03-01,2024-06-30,"350 Solutions, Inc."
56703525-c980-45a5-8fb3-6580186edd39,Exomad SRL,2024-08-13T08:30:48.457Z,PURO_PR_CORC100+_BO_432524_2024_56703525-c980-45a5-8fb3-6580186edd39_1-4109,CORC 100+,56703525-c980-45a5-8fb3-6580186edd39,2024-08-13T08:30:48.457Z,2024,4109,C03000000,"Biochar, 2022",432524,"Exomad Green, Concepción",CORC 100+,2024-07-01,2024-07-30,EnergyLink Services Pty Ltd
4050741f-5cbd-4c25-ba98-f04da2ad2c6e,Accend AS,2024-08-08T08:55:32.455Z,PURO_PR_CORC100+_NO_727586_2024_4050741f-5cbd-4c25-ba98-f04da2ad2c6e_1-227,CORC 100+,4050741f-5cbd-4c25-ba98-f04da2ad2c6e,2024-08-08T08:55:32.455Z,2024,227,C03000000,"Biochar, 2022",727586,OBIO Rudshøgda,CORC 100+,2024-04-01,2024-06-30,bio.inspecta AG
daa89fb1-5fc4-4370-9290-4a09fa18a9bf,Novocarbo GmbH,2024-08-08T08:44:00.094Z,PURO_PR_CORC100+_DE_674019_2024_daa89fb1-5fc4-4370-9290-4a09fa18a9bf_1-133,CORC 100+,daa89fb1-5fc4-4370-9290-4a09fa18a9bf,2024-08-08T08:44:00.094Z,2024,133,C03000000,"Biochar, 2022",674019,Novocarbo Baltic Sea,CORC 100+,2024-02-11,2024-06-30,bio.inspecta AG
907111d5-fa74-45ba-b9cc-357ac470b139,Wood Cache PBC,2024-07-26T09:45:37.845Z,PURO_PR_CORC100+_US_452184_2023_907111d5-fa74-45ba-b9cc-357ac470b139_1-69,CORC 100+,907111d5-fa74-45ba-b9cc-357ac470b139,2024-07-26T09:45:37.845Z,2023,69,C06000000,Terrestrial Storage of Biomass,452184,Walsenburg Facility,CORC 100+,2023-08-30,2023-09-15,DNV Business Assurance Finland Oy Ab
99f57133-c5c4-415f-965e-dfdd3683b304,Accend AS,2024-07-25T08:39:46.251Z,PURO_PR_CORC100+_DE_511285_2024_99f57133-c5c4-415f-965e-dfdd3683b304_1-103,CORC 100+,99f57133-c5c4-415f-965e-dfdd3683b304,2024-07-25T08:39:46.251Z,2024,103,C03000000,"Biochar, 2022",511285,"Carbon Cycle, 001, Rieden, DE",CORC 100+,2024-05-01,2024-05-31,bio.inspecta AG
14b426a1-5e54-418e-9f42-da4881d9d7ea,Accend AS,2024-07-25T08:39:10.114Z,PURO_PR_CORC100+_DE_511285_2024_14b426a1-5e54-418e-9f42-da4881d9d7ea_1-56,CORC 100+,14b426a1-5e54-418e-9f42-da4881d9d7ea,2024-07-25T08:39:10.114Z,2024,56,C03000000,"Biochar, 2022",511285,"Carbon Cycle, 001, Rieden, DE",CORC 100+,2024-06-01,2024-06-30,bio.inspecta AG
40acfd2f-7a07-4950-b16c-3c21f98a30f4,Planboo Eco AB,2024-07-23T08:27:16.585Z,PURO_PR_CORC100+_NA_226049_2024_40acfd2f-7a07-4950-b16c-3c21f98a30f4_1-441,CORC 100+,40acfd2f-7a07-4950-b16c-3c21f98a30f4,2024-07-23T08:27:16.585Z,2024,441,C03000000,"Biochar, 2022",226049,Farm Gai Kaisa 159,CORC 100+,2024-07-03,2024-07-16,Earthood Services Private Limited
ac8ee108-834a-4321-8587-a0c2764f2106,V-Grid Energy Systems,2024-07-23T08:14:14.367Z,PURO_PR_CORC100+_US_472483_2022_ac8ee108-834a-4321-8587-a0c2764f2106_1-126,CORC 100+,ac8ee108-834a-4321-8587-a0c2764f2106,2024-07-23T08:14:14.367Z,2022,126,C03000000,"Biochar, 2022",472483,V-Grid (c/o South Corner Dairy),CORC 100+,2022-06-01,2022-12-31,"350 Solutions, Inc."
57382813-3ae7-42e1-b557-7ae11939eb95,Exomad SRL,2024-07-18T08:37:09.860Z,PURO_PR_CORC100+_BO_432524_2024_57382813-3ae7-42e1-b557-7ae11939eb95_1-3975,CORC 100+,57382813-3ae7-42e1-b557-7ae11939eb95,2024-07-18T08:37:09.860Z,2024,3975,C03000000,"Biochar, 2022",432524,"Exomad Green, Concepción",CORC 100+,2024-05-31,2024-06-30,EnergyLink Services Pty Ltd
75391e5f-05e5-4398-b7a7-dc0dd1323272,Accend AS,2024-07-18T08:17:45.691Z,PURO_PR_CORC100+_NO_727586_2024_75391e5f-05e5-4398-b7a7-dc0dd1323272_1-66,CORC 100+,75391e5f-05e5-4398-b7a7-dc0dd1323272,2024-07-18T08:17:45.691Z,2024,66,C03000000,"Biochar, 2022",727586,OBIO Rudshøgda,CORC 100+,2023-01-01,2024-03-31,bio.inspecta AG
8556cd30-b483-468b-95b5-8bb7cfac900c,Accend AS,2024-07-09T08:26:49.249Z,PURO_PR_CORC100+_US_244045_2024_8556cd30-b483-468b-95b5-8bb7cfac900c_1-2564,CORC 100+,8556cd30-b483-468b-95b5-8bb7cfac900c,2024-07-09T08:26:49.249Z,2024,2564,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2024-06-01,2024-06-30,EnergyLink Services Pty Ltd
48586ab6-83ba-4f71-b7b4-82ea85603f5a,ACT Commodities Inc.,2024-07-09T08:16:44.998Z,PURO_PR_CORC100+_US_133206_2024_48586ab6-83ba-4f71-b7b4-82ea85603f5a_1-3396,CORC 100+,48586ab6-83ba-4f71-b7b4-82ea85603f5a,2024-07-09T08:16:44.998Z,2024,3396,C03000000,"Biochar, 2022",133206,"Freres Lumber Co., Inc.",CORC 100+,2023-09-01,2024-05-31,EnergyLink Services Pty Ltd
f65dff89-ac74-4819-ac23-30e6fde5d5b9,Carbofex Oy,2024-07-05T08:30:13.351Z,PURO_PR_CORC100+_FI_507468_2024_f65dff89-ac74-4819-ac23-30e6fde5d5b9_1-247,CORC 100+,f65dff89-ac74-4819-ac23-30e6fde5d5b9,2024-07-05T08:30:13.351Z,2024,247,C03000000,"Biochar, 2022",507468,Carbofex Nokia 1,CORC 100+,2024-05-01,2024-06-30,DNV
476cadc8-92ab-4bcc-9186-772826bd66d1,Planboo Eco AB,2024-07-05T08:28:39.031Z,PURO_PR_CORC100+_NA_226049_2024_476cadc8-92ab-4bcc-9186-772826bd66d1_1-1843,CORC 100+,476cadc8-92ab-4bcc-9186-772826bd66d1,2024-07-05T08:28:39.031Z,2024,1843,C03000000,"Biochar, 2022",226049,Farm Gai Kaisa 159,CORC 100+,2024-04-29,2024-07-02,Earthood Services Private Limited
aaa54e28-0701-4f02-9194-db5ee208e823,Aperam Bioenergia Ltda,2024-07-02T08:13:35.693Z,PURO_PR_CORC100+_BR_175613_2024_aaa54e28-0701-4f02-9194-db5ee208e823_1-16727,CORC 100+,aaa54e28-0701-4f02-9194-db5ee208e823,2024-07-02T08:13:35.693Z,2024,16727,C03000000,"Biochar, 2022",175613,Aperam BioEnergia,CORC 100+,2023-05-01,2024-02-29,EnergyLink Services Pty Ltd
b15e1806-a891-421b-8526-02ee7f0b0d1f,ACT Commodities Inc.,2024-06-27T08:17:41.053Z,PURO_PR_CORC100+_US_133206_2023_b15e1806-a891-421b-8526-02ee7f0b0d1f_1-2166,CORC 100+,b15e1806-a891-421b-8526-02ee7f0b0d1f,2024-06-27T08:17:41.053Z,2023,2166,C03000000,"Biochar, 2022",133206,"Freres Lumber Co., Inc.",CORC 100+,2022-07-01,2023-08-31,EnergyLink Services Pty Ltd
71c61feb-9468-47dc-a08a-ac403637c338,Exomad SRL,2024-06-27T05:55:16.126Z,PURO_PR_CORC100+_BO_432524_2024_71c61feb-9468-47dc-a08a-ac403637c338_1-9160,CORC 100+,71c61feb-9468-47dc-a08a-ac403637c338,2024-06-27T05:55:16.126Z,2024,9160,C03000000,"Biochar, 2022",432524,"Exomad Green, Concepción",CORC 100+,2024-03-22,2024-05-29,EnergyLink Services Pty Ltd
04bdc067-62eb-47dc-b814-491634d0b153,Exomad SRL,2024-06-14T04:49:45.900Z,PURO_PR_CORC100+_BO_432524_2024_04bdc067-62eb-47dc-b814-491634d0b153_1-10020,CORC 100+,04bdc067-62eb-47dc-b814-491634d0b153,2024-06-14T04:49:45.900Z,2024,10020,C03000000,"Biochar, 2022",432524,"Exomad Green, Concepción",CORC 100+,2023-06-20,2024-03-21,EnergyLink Services Pty Ltd
168a0868-0756-45c4-a62c-402aa0a9cb25,Accend AS,2024-06-07T13:23:13.710Z,PURO_PR_CORC100+_US_244045_2024_168a0868-0756-45c4-a62c-402aa0a9cb25_1-1937,CORC 100+,168a0868-0756-45c4-a62c-402aa0a9cb25,2024-06-07T13:23:13.710Z,2024,1937,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2024-05-01,2024-05-31,EnergyLink Services Pty Ltd
4bef6561-7e51-44ec-abb3-574cc359e443,Accend AS,2024-06-05T10:36:20.148Z,PURO_PR_CORC100+_FR_242171_2024_4bef6561-7e51-44ec-abb3-574cc359e443_1-17,CORC 100+,4bef6561-7e51-44ec-abb3-574cc359e443,2024-06-05T10:36:20.148Z,2024,17,C03000000,"Biochar, 2022",242171,"Sylva Fertilis, Argentan, FR",CORC 100+,2024-05-01,2024-05-31,bio.inspecta AG
7e14cf27-e509-4f07-9c3d-7686fec64e79,Accend AS,2024-06-04T08:23:35.362Z,PURO_PR_CORC100+_DE_511285_2024_7e14cf27-e509-4f07-9c3d-7686fec64e79_1-95,CORC 100+,7e14cf27-e509-4f07-9c3d-7686fec64e79,2024-06-04T08:23:35.362Z,2024,95,C03000000,"Biochar, 2022",511285,"Carbon Cycle, 001, Rieden, DE",CORC 100+,2024-04-01,2024-04-30,bio.inspecta AG
be19b0f5-d8ae-494b-be4a-75137c6a951e,Planboo Eco AB,2024-05-30T09:14:19.800Z,PURO_PR_CORC100+_NA_226049_2024_be19b0f5-d8ae-494b-be4a-75137c6a951e_1-555,CORC 100+,be19b0f5-d8ae-494b-be4a-75137c6a951e,2024-05-30T09:14:19.800Z,2024,555,C03000000,"Biochar, 2022",226049,Farm Gai Kaisa 159,CORC 100+,2024-01-30,2024-02-20,Earthood Services Private Limited
161e1702-7b8d-4843-afc1-094680559f96,Accend AS,2024-05-28T09:16:16.483Z,PURO_PR_CORC100+_DE_511285_2024_161e1702-7b8d-4843-afc1-094680559f96_1-54,CORC 100+,161e1702-7b8d-4843-afc1-094680559f96,2024-05-28T09:16:16.483Z,2024,54,C03000000,"Biochar, 2022",511285,"Carbon Cycle, 001, Rieden, DE",CORC 100+,2024-03-01,2024-03-31,bio.inspecta AG
e92cf935-9164-4a35-a1c3-2efc6c2273d1,Climeworks AG,2024-05-23T08:50:15.601Z,PURO_PR_CORC1000+_IS_631817_2024_e92cf935-9164-4a35-a1c3-2efc6c2273d1_1-158,CORC 1000+,e92cf935-9164-4a35-a1c3-2efc6c2273d1,2024-05-23T08:50:15.601Z,2024,158,C05000000,Geologically stored carbon,631817,Orca plant,CORC 1000+,2023-12-01,2024-02-29,DNV
817218d0-f4b0-4492-853d-8f1c00f652e8,"Restoration Fuels, LLC",2024-05-16T08:24:17.147Z,PURO_PR_CORC100+_US_371935_2024_817218d0-f4b0-4492-853d-8f1c00f652e8_1-877,CORC 100+,817218d0-f4b0-4492-853d-8f1c00f652e8,2024-05-16T08:24:17.147Z,2024,877,C03000000,"Biochar, 2022",371935,Restoration Fuels,CORC 100+,2023-11-01,2024-03-31,"350 Solutions, Inc."
fdc1feb9-5326-42c8-8f5d-93c819884b49,Accend AS,2024-05-14T08:16:17.960Z,PURO_PR_CORC100+_US_244045_2024_fdc1feb9-5326-42c8-8f5d-93c819884b49_1-1045,CORC 100+,fdc1feb9-5326-42c8-8f5d-93c819884b49,2024-05-14T08:16:17.960Z,2024,1045,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2024-04-17,2024-04-30,EnergyLink Services Pty Ltd
b623e30b-17fe-465e-8578-f4830bdc1c95,Carbofex Oy,2024-05-07T08:19:55.881Z,PURO_PR_CORC100+_FI_507468_2024_b623e30b-17fe-465e-8578-f4830bdc1c95_1-115,CORC 100+,b623e30b-17fe-465e-8578-f4830bdc1c95,2024-05-07T08:19:55.881Z,2024,115,C03000000,"Biochar, 2022",507468,Carbofex Nokia 1,CORC 100+,2024-04-01,2024-04-30,DNV
3f8123a7-947d-4017-bc68-82f41270cbe8,Accend AS,2024-05-07T08:15:57.865Z,PURO_PR_CORC100+_FR_242171_2024_3f8123a7-947d-4017-bc68-82f41270cbe8_1-11,CORC 100+,3f8123a7-947d-4017-bc68-82f41270cbe8,2024-05-07T08:15:57.865Z,2024,11,C03000000,"Biochar, 2022",242171,"Sylva Fertilis, Argentan, FR",CORC 100+,2024-04-01,2024-04-30,bio.inspecta AG
d8a1550e-ccc1-4354-8b5a-b548eeb7d0c0,Accend AS,2024-04-30T06:53:43.380Z,PURO_PR_CORC100+_FR_242171_2024_d8a1550e-ccc1-4354-8b5a-b548eeb7d0c0_1-29,CORC 100+,d8a1550e-ccc1-4354-8b5a-b548eeb7d0c0,2024-04-30T06:53:43.380Z,2024,29,C03000000,"Biochar, 2022",242171,"Sylva Fertilis, Argentan, FR",CORC 100+,2024-03-01,2024-03-31,bio.inspecta AG
62c891f0-0d6e-43c7-aa96-ecca2fb1e05a,Novocarbo GmbH,2024-04-30T06:51:38.395Z,PURO_PR_CORC100+_DE_181017_2024_62c891f0-0d6e-43c7-aa96-ecca2fb1e05a_1-90,CORC 100+,62c891f0-0d6e-43c7-aa96-ecca2fb1e05a,2024-04-30T06:51:38.395Z,2024,90,C03000000,"Biochar, 2022",181017,Novocarbo Rhine,CORC 100+,2024-01-17,2024-03-31,bio.inspecta AG
38636d16-0420-4753-bc3c-b75c983cf07f,Aperam Bioenergia Ltda,2024-04-26T07:32:18.402Z,PURO_PR_CORC100+_BR_175613_2024_38636d16-0420-4753-bc3c-b75c983cf07f_1-17423,CORC 100+,38636d16-0420-4753-bc3c-b75c983cf07f,2024-04-26T07:32:18.402Z,2024,17423,C03000000,"Biochar, 2022",175613,Aperam BioEnergia,CORC 100+,2024-02-01,2024-02-29,EnergyLink Services Pty Ltd
867b65a1-e559-43d7-9b74-87f282c32936,Accend AS,2024-04-25T08:14:49.303Z,PURO_PR_CORC100+_US_244045_2024_867b65a1-e559-43d7-9b74-87f282c32936_1-851,CORC 100+,867b65a1-e559-43d7-9b74-87f282c32936,2024-04-25T08:14:49.303Z,2024,851,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2024-04-01,2024-04-16,EnergyLink Services Pty Ltd
b8cccbbe-9d28-4a53-8227-7075f075565c,Sonnenerde GmbH,2024-04-23T08:10:51.413Z,PURO_PR_CORC100+_AT_955988_2024_b8cccbbe-9d28-4a53-8227-7075f075565c_1-64,CORC 100+,b8cccbbe-9d28-4a53-8227-7075f075565c,2024-04-23T08:10:51.413Z,2024,64,C03000000,"Biochar, 2022",955988,Sonnenerde PyroDry,CORC 100+,2023-12-20,2024-02-29,bio.inspecta AG
d6f82ef6-8628-4689-a532-8d247ec3b2fe,Carbonapp,2024-04-19T08:28:32.453Z,PURO_PR_CORC100+_FR_619736_2023_d6f82ef6-8628-4689-a532-8d247ec3b2fe_1-741,CORC 100+,d6f82ef6-8628-4689-a532-8d247ec3b2fe,2024-04-19T08:28:32.453Z,2023,741,C03000000,"Biochar, 2022",619736,Four Bordet,CORC 100+,2022-10-01,2023-04-30,bio.inspecta AG
e666ca53-eb96-4828-b7f5-ace0d35a3a25,Accend AS,2024-04-16T06:44:20.278Z,PURO_PR_CORC100+_US_244045_2024_e666ca53-eb96-4828-b7f5-ace0d35a3a25_1-1366,CORC 100+,e666ca53-eb96-4828-b7f5-ace0d35a3a25,2024-04-16T06:44:20.278Z,2024,1366,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2024-03-01,2024-03-31,EnergyLink Services Pty Ltd
5c499c91-c731-4f9a-bce6-47c4f6cf5777,V-Grid Energy Systems,2024-04-16T06:38:49.804Z,PURO_PR_CORC100+_US_472483_2024_5c499c91-c731-4f9a-bce6-47c4f6cf5777_1-65,CORC 100+,5c499c91-c731-4f9a-bce6-47c4f6cf5777,2024-04-16T06:38:49.804Z,2024,65,C03000000,"Biochar, 2022",472483,V-Grid (c/o South Corner Dairy),CORC 100+,2023-01-01,2024-02-29,"350 Solutions, Inc."
7ed06e36-4b73-451a-80d7-2bb50fdbcbda,Carbofex Oy,2024-04-11T08:58:03.940Z,PURO_PR_CORC100+_FI_507468_2024_7ed06e36-4b73-451a-80d7-2bb50fdbcbda_643002406801000010000000465420-643002406801000010000000465694,CORC 100+,7ed06e36-4b73-451a-80d7-2bb50fdbcbda,2024-04-11T08:58:03.940Z,2024,275,C03000000,"Biochar, 2022",507468,Carbofex Nokia 1,CORC 100+,2024-01-01,2024-03-31,DNV
e43f3d7f-0a1d-49c3-8fd9-4864fc08f234,Accend AS,2024-04-04T07:57:39.610Z,PURO_PR_CORC100+_DE_511285_2024_e43f3d7f-0a1d-49c3-8fd9-4864fc08f234_643002406801000010000000465342-643002406801000010000000465419,CORC 100+,e43f3d7f-0a1d-49c3-8fd9-4864fc08f234,2024-04-04T07:57:39.610Z,2024,78,C03000000,"Biochar, 2022",511285,"Carbon Cycle, 001, Rieden, DE",CORC 100+,2024-02-01,2024-02-29,bio.inspecta AG
7e5baa63-d210-4a75-bd33-9faf84b013e3,Exomad SRL,2024-04-04T07:46:47.900Z,PURO_PR_CORC100+_BO_432524_2024_7e5baa63-d210-4a75-bd33-9faf84b013e3_643002406801000010000000462679-643002406801000010000000465341,CORC 100+,7e5baa63-d210-4a75-bd33-9faf84b013e3,2024-04-04T07:46:47.900Z,2024,2663,C03000000,"Biochar, 2022",432524,"Exomad Green, Concepción",CORC 100+,2024-03-01,2024-03-21,EnergyLink Services Pty Ltd
1a210fc8-3151-4b99-be5f-abf3da50a806,Accend AS,2024-03-28T14:57:14.403Z,PURO_PR_CORC100+_FR_242171_2024_1a210fc8-3151-4b99-be5f-abf3da50a806_643002406801000010000000462636-643002406801000010000000462678,CORC 100+,1a210fc8-3151-4b99-be5f-abf3da50a806,2024-03-28T14:57:14.403Z,2024,43,C03000000,"Biochar, 2022",242171,"Sylva Fertilis, Argentan, FR",CORC 100+,2024-02-01,2024-02-29,bio.inspecta AG
a91cc1af-57f2-4084-9178-6a8140fa8da3,Accend AS,2024-03-28T14:56:36.620Z,PURO_PR_CORC100+_RO_307998_2024_a91cc1af-57f2-4084-9178-6a8140fa8da3_643002406801000010000000462457-643002406801000010000000462635,CORC 100+,a91cc1af-57f2-4084-9178-6a8140fa8da3,2024-03-28T14:56:36.620Z,2024,179,C03000000,"Biochar, 2022",307998,"Explocom 1, Lupeni",CORC 100+,2024-03-01,2024-03-27,bio.inspecta AG
c09a80b9-2d08-43ef-9764-aa852fd56570,Sonnenerde GmbH,2024-03-26T12:06:13.226Z,PURO_PR_CORC100+_AT_955988_2023_c09a80b9-2d08-43ef-9764-aa852fd56570_643002406801000010000000462289-643002406801000010000000462456,CORC 100+,c09a80b9-2d08-43ef-9764-aa852fd56570,2024-03-26T12:06:13.226Z,2023,168,C03000000,"Biochar, 2022",955988,Sonnenerde PyroDry,CORC 100+,2023-09-01,2023-12-19,bio.inspecta AG
e8631ec1-0c0b-4d2f-950e-9c1481e105b7,Accend AS,2024-03-25T15:45:35.613Z,PURO_PR_CORC100+_NO_727586_2023_e8631ec1-0c0b-4d2f-950e-9c1481e105b7_643002406801000010000000462154-643002406801000010000000462288,CORC 100+,e8631ec1-0c0b-4d2f-950e-9c1481e105b7,2024-03-25T15:45:35.613Z,2023,135,C03000000,"Biochar, 2022",727586,OBIO Rudshøgda,CORC 100+,2023-10-01,2023-12-31,bio.inspecta AG
d3bf97e3-ca9f-46c0-805f-60125f836153,Sonnenerde GmbH,2024-03-25T15:05:42.900Z,PURO_PR_CORC100+_AT_951479_2023_d3bf97e3-ca9f-46c0-805f-60125f836153_643002406801000010000000462008-643002406801000010000000462153,CORC 100+,d3bf97e3-ca9f-46c0-805f-60125f836153,2024-03-25T15:05:42.900Z,2023,146,C03000000,"Biochar, 2022",951479,Sonnenerde Pyreg 500,CORC 100+,2022-09-01,2023-08-31,bio.inspecta AG
a72b4b41-cd6d-4d2d-a47d-d00082d67099,Exomad SRL,2024-03-22T14:28:53.893Z,PURO_PR_CORC100+_BO_432524_2024_a72b4b41-cd6d-4d2d-a47d-d00082d67099_643002406801000010000000460435-643002406801000010000000462007,CORC 100+,a72b4b41-cd6d-4d2d-a47d-d00082d67099,2024-03-22T14:28:53.893Z,2024,1573,C03000000,"Biochar, 2022",432524,"Exomad Green, Concepción",CORC 100+,2024-02-08,2024-02-29,EnergyLink Services Pty Ltd
97d21d2e-4eb3-44a7-a5b6-c818dbaf5ed5,Carbofex Oy,2024-03-21T09:49:34.500Z,PURO_PR_CORC100+_FI_507468_2023_97d21d2e-4eb3-44a7-a5b6-c818dbaf5ed5_643002406801000010000000460361-643002406801000010000000460434,CORC 100+,97d21d2e-4eb3-44a7-a5b6-c818dbaf5ed5,2024-03-21T09:49:34.500Z,2023,74,C03000000,"Biochar, 2022",507468,Carbofex Nokia 1,CORC 100+,2023-03-02,2023-12-31,DNV
236095ae-3f9b-4f46-9738-de3f92f44871,Accend AS,2024-03-14T09:59:56.346Z,PURO_PR_CORC100+_RO_307998_2024_236095ae-3f9b-4f46-9738-de3f92f44871_643002406801000010000000460336-643002406801000010000000460360,CORC 100+,236095ae-3f9b-4f46-9738-de3f92f44871,2024-03-14T09:59:56.346Z,2024,25,C03000000,"Biochar, 2022",307998,"Explocom 1, Lupeni",CORC 100+,2024-02-01,2024-02-26,bio.inspecta AG
f44a8dbe-9926-433c-991f-8514f64c85bd,Accend AS,2024-03-14T09:54:46.816Z,PURO_PR_CORC100+_FR_242171_2024_f44a8dbe-9926-433c-991f-8514f64c85bd_643002406801000010000000460316-643002406801000010000000460335,CORC 100+,f44a8dbe-9926-433c-991f-8514f64c85bd,2024-03-14T09:54:46.816Z,2024,20,C03000000,"Biochar, 2022",242171,"Sylva Fertilis, Argentan, FR","CORC 100+,Partially withdrawn",2024-01-01,2024-01-31,bio.inspecta AG
